StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,Q_RecaptchaScore,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17,Q18,Q19
2025-12-14 18:30:38,2025-12-14 18:49:31,0,100,1133,1,2025-12-14 18:49:32,P9849,anonymous,EN,1,3,3,4,"1,2,3",4,4,"1,2,3,4",4,1,"1,2,3",1,1,2,3,1,3,1,"When it comes to using the Virtual TA, I saw it as another tool to use to help understand the material, not something to rely on if we did not understand the ideas. The way that I see it, it was like Google or YouTube to help understand the material, but I think it will come relying on something too much it will hinder the growth of the person.","I decide whether using AI is acceptable based on whether it supports my learning rather than replaces it. Since AI tools are still relatively new, there is a lot of uncertainty about how they should be used in coursework. I understand that universities want to ensure students graduate with a solid foundation of knowledge and skills so they are prepared for jobs and real-world problem-solving. For me, AI is acceptable when it helps clarify concepts, organize my thoughts, or check my understanding, but not when it does the thinking or problem-solving for me. One challenge in making this decision is balancing efficiency with integrity. AI can save time, but relying on it too much can take away opportunities to struggle, make mistakes, and learn from them. I try to use AI as a learning aid, similar to tutoring or office hours, rather than as a shortcut to avoid doing the work myself."
2025-12-14 19:09:00,2025-12-14 19:14:51,0,100,350,1,2025-12-14 19:14:51,P2760,anonymous,EN,1,4,4,4,"1,2,7,8",1,5,"1,6,9",1,4,5,3,4,2,3,4,3,3,"I have t used virtual TA much, I only asked roughly one or 2 clarifying questions ","Applicable is reaching a better understanding, checking, or clarifying. Not Applicable would be just getting the answers and not learning."
2025-12-14 19:17:07,2025-12-14 19:28:04,0,100,656,1,2025-12-14 19:28:04,P1596,anonymous,EN,1,3,4,4,"1,2,3,5,6,7",5,3,"1,6,7,8,9",4,"1,3","1,2,3,4",1,"1,2,3",2,4,4,3,1,When preparing for exams it was useful in answering question that I thought was too small to ask the professor. ,"Making sure that it helped add to my work and not do it completely. 

"
2025-12-14 19:39:27,2025-12-14 19:45:08,0,100,340,1,2025-12-14 19:45:09,P5662,anonymous,EN,1,2,3,3,"6,7,10",2,1,2,1,4,4,1,"1,3",1,2,1,1,1,"when i got stuck on the homework problem, it significantly improve my understanding of the topic. I was able to solve the homework and retain the material better","when you make no attempt to solve the problem, thats when it becomes unethical and more so selling YOURSELF short and only hurting your ability to learn through failure. "
2025-12-14 19:43:17,2025-12-14 19:57:35,0,100,857,1,2025-12-14 19:57:36,P1318,anonymous,EN,1,3,3,4,"1,2,6,7,8",5,2,"1,3,6,7,9",4,"1,2,3","1,2,3",1,"1,2,3,4",3,3,4,1,1,"A specific moment when I used the Virtual TA that significantly helped was when I was not able to attend instructor or TA office hours because of scheduling conflicts. I asked how to approach a certain problem because I was really stuck on how to think about the problem, otherwise, I would have been stuck on the same problem for hours and would have never known if my answer or steps in solving the problem were correct. By having the Virtual TA, I was able to think about the questions more in depth and not only how to solve, but also why it was being solved a certain way or the process behind the solution.","I know it is acceptable when I am not using Virtual TA to directly copy for a solution and using it to procrastinate in my work. I think it is unacceptable if you use AI to directly copy and not help you process or advance the thought process behind a problem. I wanted to make sure to use AI appropriately because at the end of the day, I don't want to cheat my education and actually use in as a tool and what it is intended for. "
2025-12-14 20:12:02,2025-12-14 20:19:54,0,100,471,1,2025-12-14 20:19:54,P4861,anonymous,EN,1,3,4,3,"2,3,5,6,7,8",3,1,"2,3,4,5,6,7,8",2,"1,2,3","1,2,3",1,"1,2,4",2,4,1,1,1,I used the virtual ta to break down homework problems when I was struggling. I also used it to see if my solutions were adequate.,AI should be used to enhance your learning experience. It is a strong tool when used in the appropriate manner. Any use that keeps you from using your brain would be an unacceptable use.
2025-12-14 20:27:09,2025-12-14 20:44:07,0,100,1017,1,2025-12-14 20:44:08,P5484,anonymous,EN,1,3,4,4,"1,2,3,4,7,8",5,4,"1,2,3,6,7,8",5,3,"1,2,3,4",5,"1,2,3",4,5,2,3,1,"Specific moments when I used the Virtual TA that significantly helped my learning was when i used it to check homework solutions. Normally I would just accept the answer that the AI would give me, but since i had trouble understanding the material in this course, I would try to understand the answer it gives me and try to understand the steps it to get the solution. Although there were many times that I felt  like the response was very an accurate, and that I had to guide it so that it would do the problem properly. Using the chat bot did confuse me sometimes, but I would refer back to the lecture notes to see if the answers by the AI made sense. ","I only use AI tools when I don't understand a homework problem or when I have trouble understanding lecture material. I hate to admit it but, ever since learned about AI tools, I have used it too much were it has gotten the point that I rely on the AI to give me all the answers. it has definitely negatively impacted my learning ability's and I feel like I don't learn things  the way I used too."
2025-12-14 20:39:59,2025-12-14 20:50:14,0,100,615,1,2025-12-14 20:50:15,P8949,anonymous,EN,1,3,3,4,"1,6,7",4,2,"1,4,6,7",4,"1,2","1,2",3,3,2,4,1,1,1,"A moment would be leading up to my 2nd midterm on harmonic motion. I mainly asked to give it breakdowns when solving a certain problem, and help me map out how I would get to finding modal shapes. The responses I did get were overwhelming and ended up affecting my understanding quite a bit, but due to the amount of information given, it extended my study process, as it was a lot to understand in only 1-2 days. In the end, I was able to attack my midterm with confidence, but I do feel there was still a slight disconnect on my end on an understanding level, as I found out while taking the exam. ",How I would decide if it is acceptable use within coursework is if I don't use it as a crutch. I always have an idea that I must know the content or material or a moderate level and use AI tools to fill in those disconnects. I merely believe an unacceptable use is just using it without fact-checking it based on internal knowledge or course notes.
2025-12-14 20:45:21,2025-12-14 21:08:53,0,100,1411,1,2025-12-14 21:08:53,P2655,anonymous,EN,0.699999988079071,3,3,1,"1,2,3,7,8",1,4,"1,2,4,6,7",1,4,5,4,4,3,2,4,3,1,,
2025-12-14 21:14:16,2025-12-14 21:24:30,0,100,613,1,2025-12-14 21:24:30,P8326,anonymous,EN,1,3,4,4,"1,2,3,6,7",4,3,"2,3,6,8",3,2,"1,2",2,1,2,3,1,3,3,A specific moment of using the Virtual TA would be asking the Virtual TA to summarize some of the lecture slides for me or put into simpler terms for me to understand. The response I received was well as it pointed out specific equations or formulas and provided a short brief explanation. With that response it helped me get an understanding of the lecture slides a little better than just going through it myself. ,"Acceptable would be to summarize/clarify lecture notes, asking for steps to complete a specific homework problem, or providing additional examples to work on for the class. Unacceptable would to be ask AI a homework problem and copying word for word and turning in with no adjustments. The reason is asking to summarize, clarify, or getting an idea of what step to do from that AI actually helps with learning. Just dropping in the Homework question and not even acknowledging what you are taking down doesn't really help at all. "
2025-12-14 22:19:23,2025-12-14 22:25:33,0,100,369,1,2025-12-14 22:25:33,P4076,anonymous,EN,1,2,2,3,"1,2,5,7,8",3,3,"1,4,6,7,9",3,"1,2,3","1,2,3,4",1,3,2,4,1,3,1,The virtual TA takes bit of questions to get to the bare basics of something that is not related to the core concepts of the class. This can just be my phrasing for a bit more math skills rather than concepts in the course when evaluating problems.,AI coursework I try using it when I didn't quite understand the topic. Unacceptable use is when I am taking exactly what the AI gives and submitting as my work if I did not have to think of the problem at all I try to use it as a stepping stone to get to the solution rather than make it do all the work for me.
2025-12-14 22:30:06,2025-12-14 22:37:04,0,100,417,1,2025-12-14 22:37:04,P4680,anonymous,EN,1,3,2,2,"1,3,7",3,3,"3,6",2,"1,2",2,1,4,2,4,4,1,1,"When a new concept was introduced that I know I didn't grasp as much, I'll complete the related problem and then see how they solved it. When it didn't match with mine or something was off I would ask why that happened in the step and not what I put or did and it helped me see how I messed up. ","I knew not to fully trust the work, as AI can always be wrong and not actually accurate."
2025-12-14 22:47:19,2025-12-14 23:00:15,0,100,776,1,2025-12-14 23:00:16,P6774,anonymous,EN,1,4,4,3,"1,2,3,6,7,8",3,1,"1,2,3,4,6,7,8",3,"1,2,3",2,3,4,3,3,4,1,1,"I had asked the bot to help me understand how to draw MDOF schematics, and through that chat it helped me understand where the matrix entries came from in order to build the equation of motion of the system. it overall just gave me clarity and understanding similar to what I would've gotten by going to office hours ","Asking Chat to complete an entire assignment and turning it in is unacceptable; ultimately, you will be hurting nobody but yourself, and it will certainly show during midterms and final exams. Using it as a tool and treating it as what it's supposed to be, an interactive learning buddy you have access to 24/7, should be the only use of AI in any academic setting."
2025-12-14 23:23:06,2025-12-14 23:26:58,0,100,232,1,2025-12-14 23:26:59,P9610,anonymous,EN,1,2,2,3,"1,3,6",3,3,"1,3,9",3,2,3,2,"1,3",2,4,1,1,1,,
2025-12-14 21:53:33,2025-12-14 23:30:08,0,100,5794,1,2025-12-14 23:30:08,P7743,anonymous,EN,0.699999988079071,5,4,5,"1,2,3,6,7,8",2,3,"1,5,6,7,9",4,"1,3","1,2,3,4",5,"1,2,3,4",4,4,4,1,1,"Earlier on in the semester, I was struggling to construct a dampening matrix. I prompted it that I understood how to get the values in the diagonal, but not the rest of the matrix. It explained the specific interactions of the dampeners and masses and how they are represented in the matrix. Overall a great help that I wouldn't have gotten from a textbook alone.",I deem AI use acceptable as long as it coincides with the academic integrity policy and does not hinder my own understanding
2025-12-14 23:36:59,2025-12-14 23:37:52,0,100,52,1,2025-12-14 23:37:52,P5830,anonymous,EN,1,,,,,,,,,,,,,,,,,,,
2025-12-14 23:41:42,2025-12-14 23:43:06,0,100,83,1,2025-12-14 23:43:07,P8216,anonymous,EN,1,,,,,,,,,,,,,,,,,,,
2025-12-14 23:38:34,2025-12-14 23:51:59,0,100,804,1,2025-12-14 23:52:00,P1919,anonymous,EN,1,3,2,2,1,2,2,"1,8,9",2,"1,3","2,4",3,4,2,3,1,1,1,"I can vaguely remember a time when I used the Virtual TA which was for help to approach a specific homework problem. I did not know how to start so I asked the virtual TA what the first step should be. After that I was able to start the problem on my own. After solving the problem I double checked my work to verify and also asked for clarification on any lecture questions I had, that didn't come to mind during the lecture. ","I think that AI is a new tool that is being widely used in almost anything we do so we should use it to enhance learning but not use it to substitute thinking independently. I think its best use is to save time since you can ask it questions and it gives you a direct answer. As long as you use it to learn and better understand the concepts I believe that is a good use case, but it should not be a replacement for someone's thinking. I mainly use it when I am stuck on a problem or if i have a question like ""why do we solve it this way?"", ""what is another method?"". "
2025-12-15 00:06:48,2025-12-15 00:14:28,0,100,460,1,2025-12-15 00:14:29,P9672,anonymous,EN,1,2,2,3,"1,6,7",3,3,"1,4,8,9",3,2,2,1,4,2,4,2,1,1,Using the Virtual TA to review after Midterm 1 it was able to explain concepts about how answers were gotten to using the knowledge directly given from the course. Without it I don't think I would have understood how that answer was gotten but it gave me the guidance in terms of applying the content from lectures.,"Unacceptable use of AI tools consists of having it/them do the coursework directly for you, basically removing any need of your critical thinking skills or the need to review and study. Acceptable use of AI tools are those moments when its used in tandem with study habits, such as the way one would also use outside resources like office hours or reading through the textbook"
2025-12-15 00:09:51,2025-12-15 00:14:54,0,100,303,1,2025-12-15 00:14:54,P1182,anonymous,EN,1,3,4,4,"1,2,3,4",4,3,"1,3,6,7",4,3,"1,2,3",2,3,4,4,,3,3,"Explaining hard concepts at home, because it's hard to find time in my schedule to attend in-person office hours due to work and meetings.",
2025-12-15 00:18:38,2025-12-15 00:21:58,0,100,200,1,2025-12-15 00:21:59,P8230,anonymous,EN,1,3,2,4,"1,2,3,6,7,8",3,1,"1,2,3,8,9",3,4,2,4,1,3,4,4,3,3,,
2025-12-15 00:16:07,2025-12-15 00:27:10,0,100,663,1,2025-12-15 00:27:11,P2413,anonymous,EN,1,3,4,4,"1,6,8",3,4,"1,4,9",3,"1,2,3","2,3",1,4,3,2,1,1,1,I was getting in the habit of using it to create lecture outlines and study guides and flashcard type study questions. I was trying to do it after each lecture or at least once a week. I felt it gave me another opportunity to go over the material and be able to organize it cleanly and consistently.,"I make honest attempts and try to only use it when I get stuck and am trying to figure out when to apply certain equations and concepts. Sometime i feel like i hit a closed door and the virtual TA has allowed me to open doors that would have taken a lot more time and resources to get through. And the things I get help with i tend to remember more because i had a ""conversation' about it that really helps solidify things."
2025-12-15 00:21:40,2025-12-15 00:33:43,0,100,723,1,2025-12-15 00:33:43,P7448,anonymous,EN,1,3,2,3,"1,2,6,7",3,4,"2,3,6,7,8",3,"1,3","1,2,3",1,"1,3,4",3,4,4,1,1,I used the virtual TA to often check my homework solutions. There is one instance when having it check my work were the virtual TA was giving me an answer that I thought was a little off/incorrect so I went to the professor office hours to see if this was the case and the professor confirmed that the virtual TA was on the right track but a little off with the solution. This I think in the end helped me as it showed me how to trouble shoot answers from the virtual TA and helped me understand the topic being studied at that time better.,I just decided that having the virtual TA solve entire problems for me was unacceptable and that using it to check answers or help get me on the right track when I got lost was acceptable. My reasoning for this is that I believe that AI tools can be very helpful in learning difficult concepts but using them to do all the work for you and mindlessly copying down its output is harmful to the learning process. In the event that I did have it solve a problem for me I made sure to read thought everything and understand the process of solving the problem thought this was rare.
2025-12-15 00:33:10,2025-12-15 00:41:34,0,100,504,1,2025-12-15 00:41:34,P9850,anonymous,EN,1,4,2,4,"1,2,3,8",4,2,"2,3,4,6,7",4,"1,2,3","1,2,3,4",1,"1,2,3",1,3,4,3,1,"A specific moment I used the Virtual TA that significantly helped my learning was with homework problems. I would first go through the problem doing my best on each question before asking the Virtual TA on things where I possibly have messed up on during calculations. I would often ask what are the general equations that I should've been using, and the Virtual TA often reliably gave me the correct equations which would help guide me in the correct direction in making changes on my homework.","What I think is an acceptable use of AI tools is where you can use them to help you understand topics you quite don't have the grasp of yet when you can't ask someone else to you. Additionally I believe AI tools are helpful in explaining what certain parts of an equation do in helping learning how to use or apply and equation. Beyond using AI tools to help learn topics would be unacceptable, as it would be hindering your learning process and preventing you from fully understanding how to go about a problem."
2025-12-15 00:49:46,2025-12-15 00:53:02,0,100,196,1,2025-12-15 00:53:02,P8720,anonymous,EN,1,3,2,3,"1,2,8",2,5,"8,9",1,4,5,1,1,4,3,4,2,3,"I didn't really use the virtual TA, I just reviewed the lecture slides.","It's good to check your answers, but you shouldn't rely on it."
2025-12-15 00:53:29,2025-12-15 01:06:44,0,100,794,1,2025-12-15 01:06:44,P1880,anonymous,EN,1,3,3,4,"1,6,7",4,2,"1,4,6,7,8",4,1,"1,2,3,4",1,2,1,2,4,1,1,"I mean, it depends on the person, so what I would do is text the prompt, be interactive with me, ask me questions if you are unclear, and let's solve this problem step by step. I solved this problem already, so let's go step by step, and I'll input what I got. Tell me if right or wrong. If it's wrong, explain in detailed steps why. If I didn't get the right answer, I would text my thought process on how I got the answer so that it can be analyzed and see where the mistake I made would be apparent. That's how I worked with the virtual TA, and it helped me solve problems and fix apparent mistakes.","Unacceptable when it's clearly copied and pasted because they had no thought process. To see if the TA was wrong or the AI was wrong. Completing coursework like a worksheet, it was very apparent in my Calc 3 class that people would use ChatGPT to solve it, so their quiz scores clearly showcased their proficiency in not being able to use their own brains to tackle difficult problems. It's supposed to be a tool you aren't supposed to be training for free. That's when you become the tool of AI."
2025-12-15 01:13:37,2025-12-15 01:34:24,0,100,1246,1,2025-12-15 01:34:24,P8486,anonymous,EN,1,3,2,4,"1,2,3,6,7,8",4,4,"1,3,4,6,8",4,"1,2,3","1,2,3",1,4,3,2,4,1,1,"Especially while working on the later homework assignments and labs, I would ask the Virtual TA to explain topics that I was unsure of and for specific explanations of topics I learned in lecture but didn't understand fully. Throughout the entire semester, I utilized the Virtual TA for many things, including checking solutions and work that I had completed, for summaries of lecture notes and topics, for exam study assistance, and when I was unable to find my own way to solve a question, I used it to help guide me to where to start.

For all of this, the Virtual TA was able to answer all of my questions in depth, without giving away the full answer when I couldn't figure out where to start a problem, so that I was still able to do the work myself and learn it.","I draw the line between the two when I can gain help without receiving a solution. I believe it is acceptable to use the Virtual TA and other AI tools as a guide for solving a problem when I cannot figure it out myself. I believe it is unacceptable to use it for a full answer because then I simply won't learn or anything of the sort, I will just rely on the tools without learning to apply anything."
2025-12-15 00:10:35,2025-12-15 02:02:49,0,100,6734,1,2025-12-15 02:02:50,P6754,anonymous,EN,0.699999988079071,2,1,3,"1,3,7",3,3,"1,2,3,6",2,"1,3","1,2",1,1,3,4,1,3,1,"A specific moment where the Virtual TA helped my learning was when I needed it to polish some of my MATLAB code. After giving it code, it helped me optimize the solution, though I noticed that some of the info it provided was inaccurate. After pointing this out and adding extra details, I got a response that was more accurate to what my intended results were, affecting my understanding by making me think critically about the results it gives me, and further optimizing the tool to help provide intended results.","Personally, I think of acceptable AI use as using it more of a tool rather than something to completely rely on. For example, acceptable use in my opinion might include things such as using it if genuinely unsure how to start a question on a homework assignment; this use would turn unacceptable if it is used to carry the entire assignment, not just the question where one might be stuck. Some challenges I faced when making this decision include some of my own uses, where I've felt the need to use the tool to assist in something difficult, despite using the tool already.

Acceptable use would also apply towards using the tool itself to get to the steps necessary to complete the problem, while unacceptable use would apply towards using the tool itself to get the answer outright; to me, the question doesn't feel earned if the answer is simply just written, it needs to be understood in order to be effective.

I have found myself ideating a bit in some of this previously mentioned unacceptable use (especially when nearing a deadline for an assignment), but most of the time I have enough self-restraint to avoid this. What I won't do under any circumstance, however, is use this on an exam or anywhere where it is explicitly forbidden."
2025-12-15 03:54:44,2025-12-15 04:02:40,0,100,476,1,2025-12-15 04:02:41,P1450,anonymous,EN,1,5,5,5,"1,2,3,4,5,6,7,8,9",2,5,9,1,4,"1,2,3",2,"1,2,3,4",1,4,1,3,1,"I do not remember the specific details, but during one assignment I used the Virtual TA to ask about the underlying concepts and implementation approach. It first explained the core concepts clearly, and then provided guidance at the code level based on that explanation.","I see AI tools as acceptable when I use them to help me understand ideas, clear up confusion, or get unstuck, kind of like asking a TA or a classmate for help. I think it’s not acceptable when the AI does the work for me, like giving a full solution that I could just turn in without really understanding it. The challenge is that it’s sometimes tempting to rely on it too much because it’s fast and convenient, so I have to remind myself to use it as a learning aid, not a shortcut.
"
2025-12-15 13:43:22,2025-12-15 13:46:26,0,100,183,1,2025-12-15 13:46:27,P4431,anonymous,EN,1,2,2,3,"1,5,8",3,3,"1,4,8,9",3,"1,2","2,4",2,4,4,4,2,1,1,,
2025-12-15 14:03:24,2025-12-15 14:05:13,0,100,109,1,2025-12-15 14:05:14,P4883,anonymous,EN,1,4,3,3,"1,6",1,3,,,,,,,,,4,3,3,,
2025-12-15 17:15:08,2025-12-15 17:27:26,0,100,738,1,2025-12-15 17:27:26,P2154,anonymous,EN,1,4,4,4,"1,2,7,8",3,1,"1,3,6",2,1,"1,2,3,4",1,4,2,5,1,1,1,"A specific moment I remember where the Virtual TA wasn't working as intended, and I felt it hindered my learning was when I was asking for clarification on a topic (I don't remember what it was), but it kept on repeating and restating the material it had been trained on (the lecture slides or previous assignments) and it wasn't making much sense and instead giving me a wrong answer. ","Usually, the way I decided what was acceptable or not was by asking myself if it was something I would ask my actual TA about. For example, I wouldn't ask my TA to solve a homework problem for me, but I would ask for clarification or help on how to approach solving it. I feel this is the best thing to do since you won't be learning anything if you have the AI do all the work for you and you copy down what it says. "
2025-12-15 18:47:01,2025-12-15 19:04:53,0,100,1072,1,2025-12-15 19:04:54,P4725,anonymous,EN,1,4,4,4,"1,5,7",5,2,"1,8",2,1,5,5,1,3,2,4,3,3,I ask it for help on lab 2 for clarification on a equation used and it helped me understand what I needed to do with the equation. ,"What I see as an acceptable use of AI is as long as you're actually learning from it, putting in an effort of understanding and not just copying without any thought or care I see as acceptable use of AI "
2025-12-15 20:35:03,2025-12-15 20:38:43,0,100,220,1,2025-12-15 20:38:44,P3902,anonymous,EN,1,3,2,2,2,3,2,2,3,1,1,1,1,2,3,1,1,1,I remember one problem I could not exactly understand what the question was asking and wanted from me. The TA clarified it for me. ,I think if you use AI to help you understand the problems when you are stuck then you are using the tool as it is designed to be used.
2025-12-15 21:47:32,2025-12-15 21:57:52,0,100,620,1,2025-12-15 21:57:53,P1619,anonymous,EN,1,5,5,5,"1,2,3,5,6,7",4,4,"1,3,6,7,8,9",4,"1,2,3","1,2,3",1,"1,2,3,4",2,2,4,3,1,"I used it to help me understand the labs better and what I needed to complete for the lab report. When I was doing the lab, the TA tried their best to explain what they were doing and the concepts being used; however, they would confuse me a bit on some of the topics. When I got to a point in the lab calculations where I couldn't understand anything, I would ask the Virtual TA for elaboration, and it helped me to understand the lab a lot better.","I would consult the textbook as well as my lecture notes to make sure that my homework looked correct. And then I would also confirm with the Virtual TA. When something didn't make much sense, I would ask the Virtual TA to explain why it did what it did."
2025-12-17 00:18:05,2025-12-17 00:23:02,0,100,297,1,2025-12-17 00:23:03,P2949,anonymous,EN,1,4,3,3,"1,2,7,9",1,5,"2,3,6,7,9",1,4,5,1,4,1,3,1,1,1,,"I believe it is acceptable for all courseworks. Why must we deny such a powerful learning tool, I feel like we should embrace and learn how to use it to its full potential rather than outright deny it. This is like the calculator all over again."
2025-12-17 08:23:45,2025-12-17 08:26:17,0,100,152,1,2025-12-17 08:26:18,P4831,anonymous,EN,1,3,1,2,"1,2,5,6,7",1,2,"3,4,8",1,"2,3,4",5,1,3,1,3,4,1,1,,
2025-12-17 16:56:31,2025-12-17 17:45:43,0,100,2952,1,2025-12-17 17:45:44,P2652,anonymous,EN,1,3,1,2,1,3,2,"1,2,8",3,"2,3","1,2",3,1,3,3,4,1,1,"A moment that I remember using the Virtual TA is when I needed help on my homework, where, even though I tried, the answer I kept getting did not seem right. It wasn't until I asked if it could guide me through the problem step by step that I got a better grasp of handling MDOF.","I do think we can benefit from the virtual TA by helping us understand topics we might get stuck on, and helping us create more examples to strengthen our understanding of specific topics. I think it is when you don't at least try to understand the concepts, that it becomes a problem. "
2025-12-17 19:45:17,2025-12-17 19:47:36,0,100,138,1,2025-12-17 19:47:37,P3907,anonymous,EN,1,3,5,2,"1,2,3,6,7",3,4,9,1,4,5,3,1,2,3,4,3,3,,
2025-12-17 20:10:01,2025-12-17 20:13:45,0,100,223,1,2025-12-17 20:13:46,P7357,anonymous,EN,1,5,4,4,"1,5,6,7",2,1,1,1,4,5,4,4,1,3,1,2,2,It helped explain midterm one study concepts pretty well.,Using ai to solve problems without checking over the work seems close to cheating. In a perfect world the ai would be more of a 24/7 extension of office hours.
2025-12-15 20:39:01,2025-12-17 20:42:22,0,100,173001,1,2025-12-17 20:42:22,P6387,anonymous,EN,1,3,3,3,2,2,1,2,1,1,1,1,1,1,4,1,1,1,I used the virtual TA to clarify one of my homework problems. It allowed me to understand what the boundary conditions were implying on on of the problems.,I think using AI tools for homework is acceptable if you are trying to understand the problem first and get stuck.
2025-12-17 21:24:29,2025-12-17 21:33:38,0,100,548,1,2025-12-17 21:33:38,P7852,anonymous,EN,1,4,3,4,"1,2,3",4,4,"1,2,3,6",3,"1,3","2,3",1,"1,2,4",2,3,1,1,1,"When we were leaning abour MDOF systems and the euler-lagrange equation, the chat bot really helped in explaining what specific terms in the euler-lagrange equation were, and what was really happinng when were normalizing mode shapes from MDOF systems ","I think that using AI to check your work, understanding, and challenging you via problems is a great use of it. But if you are using it to just cheat, then thats unacceptable"
2025-12-17 22:32:27,2025-12-17 23:13:57,0,100,2490,1,2025-12-17 23:13:58,P2064,anonymous,EN,1,3,4,4,"1,2,3",4,4,"1,2,3,4",5,"1,2,3","1,4",1,4,2,2,4,3,1,"I remember asking the chatbot to describe what an eigenvector was since I kept hearing the word and never actually looked it up, and it gave me the following response: 

""In linear algebra, an eigenvector is a special non-zero vector that maintains its direction after a linear transformation is applied to it.

While most vectors are knocked off their original path (rotated) when multiplied by a matrix, an eigenvector is merely scaled—it is stretched, shrunk, or flipped along its own line.""

Even after the professor explained how matrix multiplication could leave a 3D object in space oriented at different directions, the concept of eigenvectors was still uncertain for me. After reading that from the Chatbot i was able to understand the concept better.","I try everything before I go to any AI learning tool. I constantly read the textbooks for my classes and refer the book to the lecture notes to see if there is anything that I am missing or the professor didn't put in the notes. If i can't understand why I am not getting a certain correct answer then I would ask the chatbot. I also like to know that I am doing a question right, so in cases where answers were not provided I asked the chatbot to do the problem so i could know that if i get the answer right, then my thought processes that led to the answer must have been right. I find it acceptable to use the chatbot to check your understanding of applying a concept. It's unacceptable for it to do work for a student. "
2025-12-17 23:16:08,2025-12-17 23:16:34,0,100,25,1,2025-12-17 23:16:34,P4654,anonymous,EN,1,,,,,,,,,,,,,,,,,,,
2025-12-17 23:35:44,2025-12-17 23:38:42,0,100,177,1,2025-12-17 23:38:42,P9570,anonymous,EN,1,3,3,4,"1,4,5,8",1,5,9,1,4,5,2,4,3,2,1,3,1,,
2025-12-17 23:59:24,2025-12-18 00:07:49,0,100,504,1,2025-12-18 00:07:49,P5174,anonymous,EN,1,3,3,2,"1,6,7",3,3,"1,4,6,7",3,"1,3","3,4",1,3,2,4,4,1,1,It helped me understand some of the matrix's however I felt as if it didnt fully understand some of the conditions I was describing because it thought some beams followed the wrong matrix distribution.,I feel as if blindly following what it gives you is not an appropriate use of AI as this leads to not understanding and just copying it down.
2025-12-17 23:59:29,2025-12-18 00:11:44,0,100,734,1,2025-12-18 00:11:44,P8767,anonymous,EN,1,3,2,3,"1,5,6,7",1,5,9,1,4,5,1,1,1,3,4,3,1,"I didn't really get to use Virtual TA, as I didn't see the need for me to use it, but I would have used it if I had a good reason for it",An acceptable use of AI in coursework is when it's used to correct mistakes in homework or help unravel difficult questions. An unacceptable use of AI is when you use it to do your coursework without putting effort into actually understanding the work.
2025-12-18 00:31:12,2025-12-18 00:36:32,0,100,320,1,2025-12-18 00:36:33,P7481,anonymous,EN,1,2,2,2,"1,2,7,8",3,2,4,2,"1,2","2,4",5,2,4,3,2,3,3,"I asked for a way to generate a code to achieve the desired frequency of an equation, and it was given to me in a format I was unfamiliar of.","Acceptable is what is taught in class, and what follows the syllabus, unacceptable is getting to the end without figuring out the why."
2025-12-18 11:20:58,2025-12-18 11:24:52,0,100,233,1,2025-12-18 11:24:53,P5753,anonymous,EN,1,3,3,3,"1,6,7,9",3,3,"3,6,7",3,"1,2,3","2,3",5,"1,2",2,4,2,1,1,I greatly benefited from using the AI tutor when preparing for exam 1. I think the AI tutor strongly contributed to my well performance in the exam,I feel like AI with homework should be used after attempting and or completing and used to generate notes and practice for exams.
2025-12-19 08:25:01,2025-12-19 08:29:20,0,100,259,1,2025-12-19 08:29:21,P9534,anonymous,EN,1,3,2,3,"1,6,7,8",3,4,"1,6,7",5,"1,3",3,3,4,3,4,1,1,1,Virtual TA was a great effective way to study for the final and midterms. It made learning the concepts a bit easier and was able to generate different questions that can extend on the midterm material and overall improve my learning ,"Acceptable was the use for learning while unacceptable was the use of it for cheating 
"
2025-12-19 08:29:31,2025-12-19 08:32:15,0,100,163,1,2025-12-19 08:32:15,P9771,anonymous,EN,1,3,3,3,"1,6,7",3,3,"1,4,6,7",5,"1,3","2,3",1,4,1,4,1,1,1,Virtual TA was essential to my learning experience as it overall gave me a great foundation to concepts and help generate more questions for me to try to answer and solve,Acceptable is by means of the course and unacceptable is by means of the what the course says is wrong and unacceptable
2025-12-11 16:44:36,2025-12-12 17:12:51,0,0,88095,0,2025-12-19 17:12:52,P4564,anonymous,EN,1,,,,,,,,,,,,,,,,,,,
2025-12-12 20:38:29,2025-12-12 23:38:08,0,95,10779,0,2025-12-19 23:38:13,P7853,anonymous,EN,0.699999988079071,2,1,3,"1,4,8",3,2,"1,2,6",2,"1,3","1,2",1,1,3,4,1,3,3,"I asked the Virtual TA to help optimize my code regarding mode shapes. I received a response that looked off, so I asked it to examine the mistake and correct its mistake. Afterwards, I received a response that made more sense, affecting my understanding by helping me realize some of the results that I should expect while coding, and being vigilant for any errors that may stem as a result of using the Virtual TA.",
